,car_name,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,selling_price
3829,Maruti Ignis,Maruti,Ignis,2019,30000,Petrol,Manual,20.89,500000
3830,BMW X5,BMW,X5,2014,95000,Diesel,Automatic,11.0,2150000
3831,Hyundai i10,Hyundai,i10,2013,73000,Petrol,Manual,19.81,375000
3832,Hyundai Grand,Hyundai,Grand,2018,40000,Petrol,Manual,18.9,485000
3833,Datsun GO,Datsun,GO,2019,58000,Petrol,Manual,20.63,360000
3834,Maruti Ciaz,Maruti,Ciaz,2018,71000,Petrol,Manual,20.73,600000
3835,Ford Ecosport,Ford,Ecosport,2018,71500,Diesel,Manual,21.7,690000
3836,Maruti Swift Dzire,Maruti,Swift Dzire,2015,71200,Diesel,Manual,19.3,465000
3837,Maruti Ciaz,Maruti,Ciaz,2018,41000,Diesel,Manual,28.09,750000
3838,Hyundai Verna,Hyundai,Verna,2015,65512,Diesel,Manual,22.32,585000
3839,Ford Ecosport,Ford,Ecosport,2017,37000,Petrol,Automatic,15.63,665000
3840,Tata Harrier,Tata,Harrier,2021,20000,Diesel,Manual,17.0,1750000
3841,Mahindra Scorpio,Mahindra,Scorpio,2017,51000,Diesel,Manual,15.4,760000
3842,Hyundai Santro,Hyundai,Santro,2013,50000,Petrol,Manual,17.92,250000
3843,Hyundai Grand,Hyundai,Grand,2020,11510,Diesel,Manual,24.0,550000
3844,Mahindra Scorpio,Mahindra,Scorpio,2016,100000,Diesel,Manual,15.4,800000
3845,Mahindra KUV100,Mahindra,KUV100,2019,50000,Diesel,Manual,25.32,490000
3846,Maruti Swift,Maruti,Swift,2016,117962,Diesel,Manual,25.2,480000
3847,Maruti Ciaz,Maruti,Ciaz,2018,115000,Diesel,Manual,28.09,655000
3848,Hyundai Creta,Hyundai,Creta,2019,50000,Diesel,Manual,19.67,1100000
3849,Maruti Baleno,Maruti,Baleno,2020,1300,Petrol,Automatic,21.4,890000
3850,Jaguar XF,Jaguar,XF,2017,29000,Diesel,Automatic,16.36,3200000
3851,Hyundai i10,Hyundai,i10,2013,94000,Petrol,Automatic,16.95,355000
3852,Maruti Swift Dzire,Maruti,Swift Dzire,2014,43500,Diesel,Manual,19.3,420000
3853,Maruti Wagon R,Maruti,Wagon R,2016,20903,CNG,Manual,32.52,410000
3854,Maruti Eeco,Maruti,Eeco,2016,30000,Petrol,Manual,15.37,250000
3855,Tata Tiago,Tata,Tiago,2019,80000,Petrol,Manual,23.84,420000
3856,Hyundai Verna,Hyundai,Verna,2016,103247,Diesel,Manual,22.32,740000
3857,Honda City,Honda,City,2010,100000,Petrol,Manual,17.7,225000
3858,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2011,107591,Diesel,Automatic,11.0,1200000
3859,Hyundai Creta,Hyundai,Creta,2022,15000,Diesel,Manual,22.1,1350000
3860,Maruti Swift Dzire,Maruti,Swift Dzire,2019,9691,Diesel,Manual,28.4,822000
3861,Renault KWID,Renault,KWID,2018,87000,Petrol,Manual,22.3,325000
3862,Renault KWID,Renault,KWID,2018,37000,Petrol,Manual,25.17,350000
3863,Maruti Swift,Maruti,Swift,2013,46700,Diesel,Manual,22.9,270000
3865,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,2014,50000,Diesel,Automatic,13.5,3000000
3866,Honda City,Honda,City,2017,120000,Diesel,Manual,26.0,600000
3867,Hyundai i10,Hyundai,i10,2013,45000,Petrol,Automatic,19.2,385000
3868,Honda Amaze,Honda,Amaze,2020,69000,Diesel,Automatic,23.8,860000
3869,Honda Amaze,Honda,Amaze,2021,30000,Diesel,Manual,27.4,700000
3870,Hyundai i20,Hyundai,i20,2021,40000,Petrol,Manual,18.6,750000
3871,Tata Safari,Tata,Safari,2010,60000,Diesel,Manual,11.57,190000
3872,Maruti Swift,Maruti,Swift,2018,49000,Petrol,Manual,21.21,490000
3873,Maruti Alto,Maruti,Alto,2014,70000,Petrol,Manual,19.7,200000
3874,Renault Duster,Renault,Duster,2017,70000,Diesel,Manual,19.64,775000
3875,Tata Tiago,Tata,Tiago,2021,18900,Petrol,Automatic,23.84,550000
3876,Hyundai i10,Hyundai,i10,2014,15000,Petrol,Manual,20.36,400000
3877,Maruti Ertiga,Maruti,Ertiga,2017,133000,Diesel,Manual,20.77,650000
3878,Maruti Vitara,Maruti,Vitara,2019,34000,Diesel,Manual,24.3,950000
3879,Hyundai Verna,Hyundai,Verna,2019,30700,Diesel,Manual,23.9,925000
3880,Kia Seltos,Kia,Seltos,2021,5000,Diesel,Manual,20.8,1549000
3881,Maruti Swift Dzire,Maruti,Swift Dzire,2020,21500,Petrol,Manual,21.21,650000
3882,Maruti Alto,Maruti,Alto,2014,55294,Petrol,Manual,20.92,251000
3883,Maruti Swift Dzire,Maruti,Swift Dzire,2020,10000,Diesel,Manual,28.4,800000
3884,Maruti Swift,Maruti,Swift,2015,20000,Petrol,Manual,18.6,350000
3885,Toyota Innova,Toyota,Innova,2017,78000,Diesel,Manual,12.99,1030000
3886,Maruti Wagon R,Maruti,Wagon R,2011,77000,Petrol,Manual,18.9,150000
3887,Maruti Ertiga,Maruti,Ertiga,2016,72859,Diesel,Manual,20.77,600000
3888,Ford Ecosport,Ford,Ecosport,2016,77984,Diesel,Manual,22.7,565000
3889,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2016,70000,Diesel,Automatic,14.84,1350000
3890,Skoda Rapid,Skoda,Rapid,2014,163971,Diesel,Manual,20.5,450000
3891,Hyundai Grand,Hyundai,Grand,2016,43000,Petrol,Manual,18.9,380000
3892,Audi Q7,Audi,Q7,2014,129000,Diesel,Automatic,12.07,1950000
3893,Mahindra Bolero,Mahindra,Bolero,2014,75000,Diesel,Manual,15.96,435000
3894,Mahindra Thar,Mahindra,Thar,2021,16000,Diesel,Manual,16.55,970000
3895,Ford Figo,Ford,Figo,2016,60000,Diesel,Manual,20.0,250000
3896,Volkswagen Polo,Volkswagen,Polo,2021,37326,Petrol,Manual,18.78,550000
3897,Maruti Alto,Maruti,Alto,2016,48255,Petrol,Manual,22.74,250000
3898,Maruti Baleno,Maruti,Baleno,2018,45215,Petrol,Automatic,21.4,698000
3899,Renault KWID,Renault,KWID,2019,33000,Petrol,Automatic,24.04,395000
3900,Mahindra Scorpio,Mahindra,Scorpio,2013,156000,Diesel,Manual,12.05,565000
3901,Hyundai Verna,Hyundai,Verna,2019,20000,Petrol,Manual,17.7,775000
3902,Maruti Swift Dzire,Maruti,Swift Dzire,2021,57000,Diesel,Manual,28.4,750000
3903,Mahindra Bolero,Mahindra,Bolero,2012,350000,Diesel,Manual,13.6,325000
3904,Honda City,Honda,City,2022,2000,Petrol,Manual,17.8,1000000
3905,Hyundai Creta,Hyundai,Creta,2021,31700,Diesel,Manual,19.67,1350000
3906,Honda City,Honda,City,2019,59000,Petrol,Automatic,18.0,900000
3907,Isuzu D-Max,Isuzu,D-Max,2019,51000,Diesel,Manual,12.4,1250000
3908,Maruti Swift Dzire,Maruti,Swift Dzire,2017,77500,Diesel,Manual,26.59,480000
3909,Maruti Swift,Maruti,Swift,2021,8000,Petrol,Manual,21.21,539000
3910,Ford Aspire,Ford,Aspire,2019,24000,Diesel,Manual,25.83,690000
3911,Ford Ecosport,Ford,Ecosport,2020,18890,Diesel,Manual,23.0,1025000
3912,Hyundai Grand,Hyundai,Grand,2020,5000,Petrol,Manual,18.9,525000
3913,Hyundai i10,Hyundai,i10,2014,41000,Petrol,Automatic,19.2,385000
3914,Maruti Wagon R,Maruti,Wagon R,2016,40330,Petrol,Manual,20.51,290000
3915,BMW X1,BMW,X1,2021,40000,Diesel,Automatic,19.62,3450000
3916,Skoda Rapid,Skoda,Rapid,2018,98000,Diesel,Manual,21.14,635000
3917,BMW X3,BMW,X3,2016,66000,Diesel,Automatic,16.09,2675000
3918,Tata Nexon,Tata,Nexon,2020,50000,Diesel,Manual,21.5,950000
3919,Maruti Celerio,Maruti,Celerio,2020,36000,Petrol,Automatic,23.1,545000
3920,Ford Figo,Ford,Figo,2016,77000,Diesel,Manual,20.0,325000
3921,Maruti Wagon R,Maruti,Wagon R,2018,58802,Petrol,Manual,18.9,425000
3922,Ford Ecosport,Ford,Ecosport,2020,38959,Diesel,Manual,23.0,825000
3923,Maruti Alto,Maruti,Alto,2020,37000,Petrol,Manual,24.7,349000
3924,Volkswagen Vento,Volkswagen,Vento,2017,56000,Petrol,Automatic,18.19,750000
3925,Maruti Swift Dzire,Maruti,Swift Dzire,2015,91000,Diesel,Manual,23.4,580000
3926,Toyota Fortuner,Toyota,Fortuner,2012,110000,Diesel,Manual,11.5,1250000
3927,Volkswagen Polo,Volkswagen,Polo,2019,100000,Diesel,Manual,20.14,615000
3928,Hyundai i10,Hyundai,i10,2014,68000,Petrol,Automatic,16.95,370000
3929,Maruti Wagon R,Maruti,Wagon R,2009,78000,Petrol,Manual,18.9,160000
3930,Maruti Alto,Maruti,Alto,2021,20000,Petrol,Manual,23.95,370000
3931,Audi A6,Audi,A6,2013,85000,Diesel,Automatic,17.68,1550000
3932,Hyundai Elantra,Hyundai,Elantra,2015,60000,Diesel,Automatic,19.5,750000
3933,Hyundai i20,Hyundai,i20,2018,30000,Petrol,Manual,18.6,600000
3934,Hyundai Creta,Hyundai,Creta,2019,34800,Petrol,Manual,13.0,1150000
3935,Skoda Superb,Skoda,Superb,2019,30000,Petrol,Automatic,14.67,1950000
3936,Honda City,Honda,City,2015,38000,Petrol,Manual,17.8,575000
3937,Toyota Fortuner,Toyota,Fortuner,2017,124000,Diesel,Manual,13.0,1700000
3938,Ford Figo,Ford,Figo,2014,70000,Diesel,Manual,20.0,195000
3939,Hyundai i10,Hyundai,i10,2018,50979,Petrol,Manual,19.81,445000
3940,Maruti Ertiga,Maruti,Ertiga,2018,65000,Diesel,Manual,24.52,700000
3941,Maruti Swift Dzire,Maruti,Swift Dzire,2017,45782,Diesel,Manual,19.3,410000
3942,Toyota Innova,Toyota,Innova,2010,270000,Diesel,Manual,12.8,500000
3943,Maruti Baleno,Maruti,Baleno,2019,26917,Petrol,Manual,21.01,645000
3944,Maruti Alto,Maruti,Alto,2012,35000,Petrol,Manual,19.7,115000
3945,BMW 3,BMW,3,2015,90000,Diesel,Automatic,18.88,1375000
3946,Skoda Superb,Skoda,Superb,2012,154667,Diesel,Automatic,17.2,575000
3947,Maruti Alto,Maruti,Alto,2015,15000,Petrol,Manual,22.74,262000
3948,Honda Jazz,Honda,Jazz,2019,70000,Diesel,Manual,27.3,625000
3949,Maruti Vitara,Maruti,Vitara,2019,83000,Diesel,Manual,24.3,785000
3950,Maruti Swift Dzire,Maruti,Swift Dzire,2017,61000,Diesel,Manual,26.59,510000
3951,Maruti Wagon R,Maruti,Wagon R,2010,64521,Petrol,Manual,14.0,205000
3952,Maruti Vitara,Maruti,Vitara,2020,11000,Diesel,Manual,24.3,900000
3953,Hyundai Verna,Hyundai,Verna,2015,70000,Diesel,Manual,22.32,550000
3954,Kia Seltos,Kia,Seltos,2021,6000,Petrol,Manual,16.1,1635000
3955,Ford Endeavour,Ford,Endeavour,2020,25000,Diesel,Automatic,10.91,3000000
3956,Toyota Innova,Toyota,Innova,2018,139000,Diesel,Manual,12.99,1150000
3957,Maruti Wagon R,Maruti,Wagon R,2013,69001,Petrol,Manual,17.3,290000
3958,Maruti Swift,Maruti,Swift,2020,20000,Petrol,Manual,22.0,610000
3959,Maruti Vitara,Maruti,Vitara,2019,56000,Diesel,Manual,24.3,814000
3960,Maruti Swift,Maruti,Swift,2014,60000,Diesel,Manual,22.9,390000
3961,Hyundai Verna,Hyundai,Verna,2014,67000,Diesel,Automatic,19.08,650000
3962,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,2013,82000,Diesel,Automatic,13.5,2450000
3963,Mahindra XUV500,Mahindra,XUV500,2015,70000,Diesel,Manual,15.1,600000
3964,Hyundai Grand,Hyundai,Grand,2018,91288,Diesel,Manual,24.0,583000
3965,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2014,112000,Diesel,Automatic,14.84,1450000
3966,Ford Aspire,Ford,Aspire,2018,75000,Petrol,Manual,18.16,395000
3967,Mahindra Scorpio,Mahindra,Scorpio,2017,67000,Diesel,Manual,15.4,925000
3968,Hyundai i20,Hyundai,i20,2020,5000,Petrol,Manual,18.6,750000
3969,Honda City,Honda,City,2006,79000,Petrol,Automatic,16.8,145000
3970,Honda City,Honda,City,2015,31000,Petrol,Manual,17.0,560000
3971,Renault Duster,Renault,Duster,2018,44213,Diesel,Manual,19.6,745000
3972,Maruti Baleno,Maruti,Baleno,2020,30000,Petrol,Automatic,21.4,700000
3973,Honda Amaze,Honda,Amaze,2021,8000,Diesel,Manual,27.4,875000
3974,BMW 3,BMW,3,2018,76000,Diesel,Automatic,22.69,2700000
3975,Maruti Ciaz,Maruti,Ciaz,2018,68429,Diesel,Manual,26.21,797000
3976,Hyundai Grand,Hyundai,Grand,2018,46861,Petrol,Automatic,18.9,571000
3977,Honda Amaze,Honda,Amaze,2018,59000,Diesel,Manual,25.8,565000
3978,Honda Jazz,Honda,Jazz,2018,33980,Petrol,Manual,18.7,630000
3979,Maruti Swift,Maruti,Swift,2021,25500,Petrol,Manual,21.21,600000
3980,Maruti Alto,Maruti,Alto,2012,51479,Petrol,Manual,19.7,195000
3981,Maruti Baleno,Maruti,Baleno,2018,30000,Petrol,Automatic,21.4,620000
3982,Tata Nexon,Tata,Nexon,2020,87000,Diesel,Manual,21.5,735000
3983,Maruti Swift,Maruti,Swift,2019,40000,Diesel,Manual,25.2,650000
3984,Renault KWID,Renault,KWID,2020,30000,Petrol,Manual,25.17,320000
3985,Honda City,Honda,City,2020,29000,Diesel,Manual,25.1,1100000
3986,Datsun GO,Datsun,GO,2021,10000,Petrol,Manual,19.83,444000
3987,Hyundai Grand,Hyundai,Grand,2017,69300,Petrol,Automatic,18.9,475000
3988,Toyota Innova,Toyota,Innova,2012,142800,Diesel,Manual,12.8,790000
3989,Hyundai Grand,Hyundai,Grand,2019,37850,Petrol,Manual,18.9,568000
3990,Maruti Alto,Maruti,Alto,2018,52361,Petrol,Manual,23.95,350000
3991,Mahindra Scorpio,Mahindra,Scorpio,2020,70000,Diesel,Manual,16.36,1500000
3992,Honda WR-V,Honda,WR-V,2020,19790,Petrol,Manual,17.5,770000
3993,Mahindra XUV500,Mahindra,XUV500,2017,68200,Diesel,Manual,16.0,1250000
3994,Toyota Innova,Toyota,Innova,2015,140000,Diesel,Manual,12.99,850000
3995,Maruti Swift,Maruti,Swift,2014,79000,Diesel,Manual,28.4,425000
3996,Maruti Baleno,Maruti,Baleno,2020,43875,Petrol,Automatic,21.4,580000
3997,Maruti Swift Dzire,Maruti,Swift Dzire,2020,100000,Diesel,Manual,19.3,791000
3998,Skoda Rapid,Skoda,Rapid,2017,69000,Diesel,Manual,21.14,555000
3999,Maruti Ciaz,Maruti,Ciaz,2017,30000,Petrol,Manual,20.73,750000
4000,Mercedes-Benz CLS,Mercedes-Benz,CLS,2016,34000,Petrol,Automatic,9.26,3600000
4001,Renault KWID,Renault,KWID,2018,25000,Petrol,Manual,23.01,250000
4002,Maruti Swift Dzire,Maruti,Swift Dzire,2017,68000,Diesel,Manual,23.4,495000
4003,BMW 3,BMW,3,2018,13500,Diesel,Automatic,22.69,2275000
4004,Maruti Alto,Maruti,Alto,2008,120000,Petrol,Manual,19.7,150000
4005,Mahindra XUV500,Mahindra,XUV500,2018,110000,Diesel,Automatic,16.0,1025000
4006,Honda Amaze,Honda,Amaze,2020,40079,Petrol,Manual,18.6,780000
4007,Datsun RediGO,Datsun,RediGO,2019,35000,Petrol,Manual,22.7,230000
4008,Volkswagen Vento,Volkswagen,Vento,2017,63096,Diesel,Manual,20.34,690000
4009,Maruti Ciaz,Maruti,Ciaz,2020,14774,Petrol,Manual,21.56,840000
4010,Tata Hexa,Tata,Hexa,2019,74000,Diesel,Manual,17.6,1050000
4011,Maruti Swift,Maruti,Swift,2012,110000,Diesel,Manual,17.8,300000
4012,Renault KWID,Renault,KWID,2018,30000,Petrol,Manual,25.17,345000
4013,Hyundai i10,Hyundai,i10,2014,70000,Petrol,Manual,19.81,225000
4014,BMW 5,BMW,5,2017,120000,Diesel,Automatic,14.69,2200000
4015,Maruti Celerio,Maruti,Celerio,2020,17000,Petrol,Automatic,23.1,500000
4016,Maruti Swift,Maruti,Swift,2015,50000,Diesel,Manual,22.9,420000
4017,Maruti Swift,Maruti,Swift,2017,70695,Diesel,Manual,28.4,525000
4018,Hyundai Creta,Hyundai,Creta,2020,30000,Petrol,Manual,13.0,1100000
4019,Honda City,Honda,City,2019,10000,Petrol,Automatic,18.0,1225000
4020,Ford Figo,Ford,Figo,2016,30000,Petrol,Manual,15.6,295000
4021,Maruti Alto,Maruti,Alto,2011,70000,Petrol,Manual,19.7,165000
4022,Maruti Swift,Maruti,Swift,2015,50000,Petrol,Manual,18.6,300000
4023,Maruti Swift Dzire,Maruti,Swift Dzire,2016,101374,Diesel,Manual,23.4,530000
4024,Hyundai Grand,Hyundai,Grand,2021,25000,Petrol,Manual,18.9,550000
4025,Ford Ecosport,Ford,Ecosport,2017,69000,Diesel,Manual,22.77,615000
4026,Jaguar XF,Jaguar,XF,2013,70000,Diesel,Automatic,14.74,1550000
4027,Honda City,Honda,City,2017,128000,Diesel,Manual,26.0,600000
4028,Honda City,Honda,City,2018,95066,Petrol,Manual,17.4,580000
4029,Hyundai Venue,Hyundai,Venue,2021,15000,Petrol,Manual,18.27,958000
4030,Maruti Swift,Maruti,Swift,2015,71233,Diesel,Manual,28.4,440000
4031,Honda City,Honda,City,2019,29000,Petrol,Manual,17.8,1025000
4032,Maruti Eeco,Maruti,Eeco,2020,33000,Petrol,Manual,16.11,350000
4033,Hyundai i10,Hyundai,i10,2017,63168,Petrol,Manual,19.81,385000
4034,Tata Hexa,Tata,Hexa,2019,10000,Diesel,Manual,17.6,1150000
4035,Hyundai i20,Hyundai,i20,2020,25645,Diesel,Manual,22.54,780000
4036,Hyundai i10,Hyundai,i10,2012,90000,Petrol,Manual,20.36,275000
4037,Hyundai i20,Hyundai,i20,2012,97845,Diesel,Manual,23.0,320000
4038,Mahindra Scorpio,Mahindra,Scorpio,2020,47000,Diesel,Manual,16.36,1550000
4039,Maruti Swift Dzire,Maruti,Swift Dzire,2015,85000,Petrol,Manual,20.85,475000
4040,Mahindra Bolero,Mahindra,Bolero,2014,75000,Diesel,Manual,15.96,435000
4041,Honda City,Honda,City,2013,79418,Petrol,Manual,17.0,440000
4042,Ford Ecosport,Ford,Ecosport,2015,92000,Diesel,Manual,22.7,430000
4043,Maruti Alto,Maruti,Alto,2018,32903,Petrol,Manual,23.95,347000
4044,Hyundai i20,Hyundai,i20,2018,88098,Diesel,Manual,21.9,660000
4045,Maruti Swift,Maruti,Swift,2016,81000,Diesel,Manual,28.4,475000
4046,Maruti Baleno,Maruti,Baleno,2018,98000,Petrol,Automatic,21.4,575000
4047,Maruti Alto,Maruti,Alto,2014,42000,Petrol,Manual,19.7,211000
4048,Maruti Swift Dzire,Maruti,Swift Dzire,2015,55002,Diesel,Manual,26.59,550000
4049,Hyundai Creta,Hyundai,Creta,2018,88000,Diesel,Automatic,17.01,1249000
4050,Maruti Swift,Maruti,Swift,2018,100000,Diesel,Manual,25.2,535000
4051,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2010,99000,Diesel,Automatic,14.84,995000
4052,Maruti Swift,Maruti,Swift,2016,50000,Petrol,Manual,18.6,500000
4053,Hyundai Venue,Hyundai,Venue,2021,15000,Diesel,Manual,23.7,1175000
4055,Hyundai Verna,Hyundai,Verna,2010,90000,Diesel,Manual,16.8,190000
4056,Datsun GO,Datsun,GO,2017,30000,Petrol,Manual,20.63,200000
4057,Maruti Alto,Maruti,Alto,2015,40580,Petrol,Manual,22.74,224000
4058,Volkswagen Polo,Volkswagen,Polo,2016,79000,Diesel,Manual,22.07,440000
4059,Hyundai Verna,Hyundai,Verna,2015,70000,Petrol,Manual,17.01,430000
4060,Ford Freestyle,Ford,Freestyle,2021,13133,Diesel,Manual,24.4,880000
4061,Maruti Vitara,Maruti,Vitara,2018,51577,Diesel,Manual,24.3,768000
4062,Maruti Alto,Maruti,Alto,2012,80000,Petrol,Manual,19.7,164000
4063,Mahindra Scorpio,Mahindra,Scorpio,2016,136542,Diesel,Manual,15.4,725000
4064,Maruti Ertiga,Maruti,Ertiga,2015,138000,Diesel,Manual,25.47,690000
4065,Hyundai Santro,Hyundai,Santro,2009,60000,Petrol,Manual,17.8,155000
4066,Ford Ecosport,Ford,Ecosport,2018,56393,Diesel,Manual,22.77,700000
4067,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2015,140000,Diesel,Automatic,14.21,1500000
4068,Hyundai i20,Hyundai,i20,2015,131000,Diesel,Manual,21.27,430000
4069,Tata Tiago,Tata,Tiago,2020,70000,Diesel,Manual,27.28,410000
4070,Maruti Vitara,Maruti,Vitara,2020,13666,Diesel,Automatic,24.3,939000
4071,Hyundai i20,Hyundai,i20,2018,62000,Diesel,Manual,22.54,580000
4072,Renault KWID,Renault,KWID,2018,34000,Petrol,Manual,23.01,385000
4073,BMW 3,BMW,3,2018,96500,Diesel,Automatic,19.59,2500000
4074,Hyundai Grand,Hyundai,Grand,2020,10000,Petrol,Manual,18.9,515000
4075,Renault Duster,Renault,Duster,2015,49400,Diesel,Manual,19.01,570000
4076,Mahindra Scorpio,Mahindra,Scorpio,2010,198000,Diesel,Manual,10.5,350000
4077,Tata Safari,Tata,Safari,2020,65000,Diesel,Manual,14.1,950000
4078,Honda WR-V,Honda,WR-V,2020,60000,Diesel,Manual,25.5,800000
4079,Ford Figo,Ford,Figo,2013,75000,Diesel,Manual,20.0,325000
4080,BMW X5,BMW,X5,2012,95000,Diesel,Automatic,11.7,1899000
4081,Maruti Swift Dzire,Maruti,Swift Dzire,2013,120000,Diesel,Manual,19.3,350000
4082,Maruti Alto,Maruti,Alto,2020,30000,Petrol,Manual,23.95,380000
4083,Hyundai Creta,Hyundai,Creta,2019,60000,Diesel,Manual,21.38,880000
4084,Honda Amaze,Honda,Amaze,2016,67000,Diesel,Manual,25.8,475000
4085,Toyota Innova,Toyota,Innova,2018,70000,Diesel,Automatic,11.36,1800000
4086,Jaguar XF,Jaguar,XF,2019,34600,Diesel,Automatic,19.33,3500000
4087,Maruti Alto,Maruti,Alto,2015,66516,Petrol,Manual,22.74,220000
4088,Maruti Ciaz,Maruti,Ciaz,2019,44000,Petrol,Automatic,19.12,780000
4089,Tata Safari,Tata,Safari,2014,100000,Diesel,Manual,13.93,400000
4090,Maruti Wagon R,Maruti,Wagon R,2014,109000,LPG,Manual,14.4,260000
4091,Mahindra Bolero,Mahindra,Bolero,2014,150000,Diesel,Manual,15.96,500000
4092,Volkswagen Vento,Volkswagen,Vento,2015,49361,Petrol,Manual,16.09,500000
4093,Hyundai i20,Hyundai,i20,2016,44000,Petrol,Manual,18.5,550000
4094,Hyundai Grand,Hyundai,Grand,2018,70000,Diesel,Manual,24.0,425000
4095,Maruti Ertiga,Maruti,Ertiga,2018,27000,Petrol,Manual,19.01,695000
4096,Renault Duster,Renault,Duster,2015,70209,Diesel,Manual,20.45,560000
4097,Maruti Baleno,Maruti,Baleno,2019,25000,Petrol,Automatic,21.4,599000
4098,Honda City,Honda,City,2018,70000,Petrol,Manual,17.8,715000
4099,Maruti Swift Dzire,Maruti,Swift Dzire,2020,42048,Diesel,Manual,28.4,747000
4100,Hyundai Venue,Hyundai,Venue,2021,10000,Petrol,Automatic,18.15,1000000
4101,Maruti Wagon R,Maruti,Wagon R,2019,60000,Petrol,Manual,20.51,380000
4102,Maruti Baleno,Maruti,Baleno,2020,28563,Petrol,Manual,21.4,550000
4103,Maruti Wagon R,Maruti,Wagon R,2014,66000,Petrol,Manual,20.51,291000
4104,Maruti Alto,Maruti,Alto,2020,35000,Petrol,Manual,23.95,350000
4105,Maruti Alto,Maruti,Alto,2021,1200,Petrol,Manual,22.05,350000
4106,Hyundai Verna,Hyundai,Verna,2015,70000,Diesel,Manual,22.32,700000
4107,Mahindra Scorpio,Mahindra,Scorpio,2012,44000,Diesel,Manual,12.05,440000
4108,Hyundai i20,Hyundai,i20,2019,50000,Petrol,Manual,17.19,680000
4109,Hyundai Creta,Hyundai,Creta,2018,120000,Diesel,Manual,19.67,960000
4110,Hyundai Creta,Hyundai,Creta,2019,34000,Petrol,Manual,13.0,1149000
4111,Hyundai Grand,Hyundai,Grand,2017,70000,Diesel,Manual,24.0,380000
4112,Maruti Wagon R,Maruti,Wagon R,2018,50000,Petrol,Automatic,20.51,495000
4113,Mahindra XUV500,Mahindra,XUV500,2017,55424,Diesel,Manual,16.0,850000
4114,Renault KWID,Renault,KWID,2020,5694,Petrol,Manual,25.17,380000
4115,Ford Figo,Ford,Figo,2018,50000,Diesel,Manual,25.83,525000
4116,Maruti Swift Dzire,Maruti,Swift Dzire,2020,18677,Petrol,Manual,22.0,657000
4117,Renault KWID,Renault,KWID,2020,9200,Petrol,Manual,23.01,450000
4118,Maruti Swift,Maruti,Swift,2020,36000,Diesel,Manual,28.4,625000
4119,Maruti Ciaz,Maruti,Ciaz,2021,10000,Petrol,Manual,21.56,995000
4120,Maruti Swift Dzire,Maruti,Swift Dzire,2020,50000,Diesel,Manual,28.4,690000
4121,Volkswagen Vento,Volkswagen,Vento,2013,50000,Diesel,Manual,20.54,400000
4122,Maruti Swift Dzire,Maruti,Swift Dzire,2017,10000,Petrol,Manual,20.85,585000
4123,Honda Amaze,Honda,Amaze,2015,92000,Diesel,Manual,25.8,425000
4124,Ford Figo,Ford,Figo,2012,54523,Diesel,Manual,20.0,280000
4125,Ford Figo,Ford,Figo,2018,25780,Petrol,Manual,18.16,525000
4126,Toyota Fortuner,Toyota,Fortuner,2012,131000,Diesel,Manual,11.5,1185000
4127,Maruti Swift Dzire,Maruti,Swift Dzire,2017,30000,Petrol,Manual,20.85,450000
4128,Maruti Ciaz,Maruti,Ciaz,2020,65120,Petrol,Manual,20.73,850000
4129,Maruti Swift,Maruti,Swift,2020,50000,Diesel,Automatic,28.4,550000
4130,Hyundai Creta,Hyundai,Creta,2019,66000,Petrol,Manual,13.0,1149000
4131,Hyundai Grand,Hyundai,Grand,2021,7000,Petrol,Manual,18.9,565000
4132,Tata Safari,Tata,Safari,2009,74555,Diesel,Manual,11.57,105000
4133,Maruti Alto,Maruti,Alto,2020,25000,Petrol,Automatic,23.95,410000
4134,Hyundai i20,Hyundai,i20,2015,90000,Diesel,Manual,21.9,415000
4135,Maruti Ciaz,Maruti,Ciaz,2019,60000,Diesel,Manual,28.09,600000
4136,Maruti Swift Dzire,Maruti,Swift Dzire,2010,79000,Diesel,Manual,19.3,295000
4137,Maruti Alto,Maruti,Alto,2014,67000,Petrol,Manual,19.7,235000
4138,Hyundai i20,Hyundai,i20,2018,51000,Petrol,Manual,18.6,621000
4139,Mahindra Bolero,Mahindra,Bolero,2016,89000,Diesel,Manual,15.96,625000
4140,Maruti Alto,Maruti,Alto,2011,26097,Petrol,Manual,19.7,175000
4141,Volkswagen Polo,Volkswagen,Polo,2017,61000,Diesel,Manual,20.14,625000
4142,Hyundai Grand,Hyundai,Grand,2016,44904,Petrol,Manual,18.9,400000
4143,Maruti Swift,Maruti,Swift,2013,133592,Diesel,Manual,28.4,360000
4144,Audi Q7,Audi,Q7,2014,130000,Diesel,Automatic,12.07,1950000
4145,Toyota Innova,Toyota,Innova,2010,119440,Diesel,Manual,12.99,400000
