,car_name,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,selling_price
2612,Maruti Alto,Maruti,Alto,9,120000,Petrol,Manual,22.74,140000
2613,Toyota Innova,Toyota,Innova,5,62000,Diesel,Automatic,11.36,1600000
2614,Renault Duster,Renault,Duster,8,39000,Diesel,Manual,19.01,450000
2615,Volkswagen Vento,Volkswagen,Vento,6,100000,Diesel,Manual,20.34,590000
2616,Maruti Swift Dzire,Maruti,Swift Dzire,3,30000,Diesel,Manual,28.4,775000
2618,Hyundai i20,Hyundai,i20,11,100000,Petrol,Manual,17,310000
2619,Hyundai Verna,Hyundai,Verna,10,54000,Diesel,Manual,22.32,435000
2620,Maruti Wagon R,Maruti,Wagon R,4,18000,Petrol,Automatic,20.51,475000
2626,Maruti Vitara,Maruti,Vitara,5,100000,Diesel,Manual,24.3,800000
2627,Mahindra Scorpio,Mahindra,Scorpio,7,60000,Diesel,Manual,15.4,851000
2628,Honda Civic,Honda,Civic,2,12000,Petrol,Automatic,16.5,2050000
2629,Hyundai Grand,Hyundai,Grand,6,75000,Petrol,Manual,18.9,415000
2630,Hyundai Verna,Hyundai,Verna,4,49000,Diesel,Automatic,22,1120000
2631,Maruti Wagon R,Maruti,Wagon R,10,120000,CNG,Manual,26.2,200000
2632,Hyundai i10,Hyundai,i10,7,73000,Petrol,Manual,20.36,345000
2633,Honda Jazz,Honda,Jazz,3,15000,Petrol,Automatic,19,725000
2634,Honda Amaze,Honda,Amaze,8,29500,Diesel,Manual,25.8,450000
2636,Hyundai Creta,Hyundai,Creta,5,25451,Petrol,Automatic,13,1039000
2637,Honda Amaze,Honda,Amaze,8,45000,Petrol,Manual,18,350000
2638,Skoda Superb,Skoda,Superb,10,61000,Petrol,Manual,13.14,375000
2639,Maruti Alto,Maruti,Alto,5,28000,Petrol,Automatic,23.95,350000
2640,Honda Jazz,Honda,Jazz,6,15000,Petrol,Manual,18.7,561000
2641,Maruti Alto,Maruti,Alto,5,26000,CNG,Manual,30.46,280000
2642,Toyota Innova,Toyota,Innova,3,52000,Diesel,Manual,13.68,1650000
2643,Maruti Celerio,Maruti,Celerio,5,43782,Petrol,Manual,23.1,425000
2644,Toyota Innova,Toyota,Innova,4,80000,Diesel,Automatic,11.36,1825000
2645,Maruti Ertiga,Maruti,Ertiga,5,56000,Diesel,Manual,20.77,825000
2646,Maruti Wagon R,Maruti,Wagon R,4,15000,Petrol,Automatic,20.51,505000
2647,Honda City,Honda,City,14,85000,Petrol,Manual,17.7,175000
2648,Maruti Ertiga,Maruti,Ertiga,4,60000,Diesel,Manual,25.47,855000
2649,Hyundai Verna,Hyundai,Verna,5,63000,Diesel,Automatic,21.3,751000
2650,Toyota Camry,Toyota,Camry,5,119851,Petrol,Automatic,12.98,1250000
2653,Maruti Baleno,Maruti,Baleno,3,30000,Petrol,Manual,21.4,490000
2655,Honda Jazz,Honda,Jazz,6,82503,Diesel,Manual,27.3,611000
2657,Ford Figo,Ford,Figo,8,34000,Petrol,Manual,15.6,295000
2658,Honda Jazz,Honda,Jazz,5,39000,Diesel,Manual,27.3,485000
2659,Maruti Swift,Maruti,Swift,3,54000,Diesel,Manual,28.4,685000
2660,Toyota Innova,Toyota,Innova,3,42000,Diesel,Automatic,13.68,2090000
2661,Volkswagen Vento,Volkswagen,Vento,7,45260,Petrol,Automatic,18.19,499000
2662,Maruti Vitara,Maruti,Vitara,5,110000,Diesel,Manual,24.3,710000
2663,Renault Duster,Renault,Duster,7,79600,Diesel,Manual,20.45,550000
2664,Maruti Ertiga,Maruti,Ertiga,6,31000,CNG,Manual,22.8,685000
2666,Maruti Ciaz,Maruti,Ciaz,4,27001,Petrol,Automatic,19.12,845000
2667,Honda City,Honda,City,12,67500,Petrol,Automatic,16.8,290000
2668,Volkswagen Polo,Volkswagen,Polo,5,22500,Petrol,Automatic,17.21,680000
2669,Hyundai Verna,Hyundai,Verna,4,50000,Diesel,Manual,23.9,1100000
2670,Maruti Ignis,Maruti,Ignis,4,80000,Diesel,Manual,26.8,480000
2671,Renault Duster,Renault,Duster,5,50000,Diesel,Manual,19.87,850000
2673,Maruti Wagon R,Maruti,Wagon R,7,34000,Petrol,Manual,20.51,325000
2674,Toyota Innova,Toyota,Innova,7,79000,Diesel,Manual,12.99,1140000
2675,Hyundai Grand,Hyundai,Grand,5,47500,Petrol,Manual,18.9,450000
2676,Hyundai i20,Hyundai,i20,3,25000,Diesel,Manual,21.19,850000
2677,Maruti Alto,Maruti,Alto,8,60000,Petrol,Manual,22.74,180000
2678,Mahindra Bolero,Mahindra,Bolero,10,31000,Diesel,Manual,16.5,448000
2679,Maruti Swift Dzire,Maruti,Swift Dzire,7,90000,Diesel,Manual,23.4,580000
2680,Maruti Wagon R,Maruti,Wagon R,6,48000,CNG,Manual,26.6,325000
2682,BMW X1,BMW,X1,5,14000,Diesel,Automatic,20.68,2850000
2683,Mahindra XUV500,Mahindra,XUV500,3,60000,Diesel,Manual,16,1000000
2684,Maruti Alto,Maruti,Alto,11,69000,Petrol,Manual,20.92,150000
2685,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,7000,Diesel,Automatic,19.27,3800000
2687,BMW 5,BMW,5,5,30000,Petrol,Automatic,14.04,3000000
2688,Maruti Ertiga,Maruti,Ertiga,7,68880,Diesel,Manual,20.77,645000
2689,Mahindra Bolero,Mahindra,Bolero,3,43214,Diesel,Manual,15.96,755000
2690,Maruti Ciaz,Maruti,Ciaz,5,59000,Petrol,Automatic,19.12,690000
2691,BMW 3,BMW,3,7,55000,Diesel,Automatic,18.88,1685000
2692,Renault Duster,Renault,Duster,8,47000,Diesel,Manual,20.46,625000
2693,Ford Ecosport,Ford,Ecosport,6,71893,Diesel,Manual,21.7,611000
2694,Mahindra KUV100,Mahindra,KUV100,2,15000,Petrol,Manual,18.15,570000
2696,Volkswagen Vento,Volkswagen,Vento,6,48000,Diesel,Manual,20.64,699000
2697,Toyota Innova,Toyota,Innova,10,80000,Diesel,Manual,12.8,750000
2701,Volkswagen Vento,Volkswagen,Vento,8,51500,Petrol,Automatic,16.93,475000
2704,Maruti Alto,Maruti,Alto,5,65000,Petrol,Manual,22.74,285000
2706,Renault Duster,Renault,Duster,8,38900,Diesel,Manual,19.87,500000
2707,Skoda Octavia,Skoda,Octavia,4,22000,Petrol,Automatic,14.7,1399000
2708,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,89172,Diesel,Automatic,19.27,1400000
2710,Toyota Innova,Toyota,Innova,3,25000,Diesel,Manual,13.68,1925000
2711,Mahindra XUV500,Mahindra,XUV500,6,140000,Diesel,Manual,16,1050000
2712,Toyota Innova,Toyota,Innova,5,108000,Diesel,Manual,12.99,1125000
2713,Maruti Swift,Maruti,Swift,4,95079,Diesel,Manual,25.2,610000
2714,Honda City,Honda,City,8,61000,CNG,Manual,16.8,495000
2715,Hyundai Verna,Hyundai,Verna,4,25000,Diesel,Automatic,22,975000
2716,Hyundai i20,Hyundai,i20,3,27000,Petrol,Manual,18.6,615000
2720,Maruti Swift Dzire,Maruti,Swift Dzire,10,120000,Petrol,Manual,21.21,324000
2721,Hyundai Grand,Hyundai,Grand,7,36000,Petrol,Manual,18.9,440000
2722,Maruti Ciaz,Maruti,Ciaz,2,2950,Petrol,Automatic,20.04,1100000
2723,Maruti Celerio,Maruti,Celerio,5,16393,Petrol,Automatic,21.63,450000
2724,Toyota Innova,Toyota,Innova,11,125000,Diesel,Manual,12.8,550000
2726,Mahindra XUV500,Mahindra,XUV500,4,37000,Diesel,Automatic,16,1160000
2727,Volkswagen Polo,Volkswagen,Polo,4,13500,Petrol,Manual,18.78,520000
2728,Mahindra Scorpio,Mahindra,Scorpio,6,82000,Diesel,Manual,15.4,925000
2729,Maruti Ertiga,Maruti,Ertiga,8,42406,Diesel,Manual,20.77,625000
2730,Mahindra KUV,Mahindra,KUV,4,20000,Petrol,Manual,18.15,450000
2732,Honda City,Honda,City,6,65122,Diesel,Manual,26,650000
2733,Honda City,Honda,City,11,55000,Petrol,Manual,17,325000
2734,Tata Tiago,Tata,Tiago,3,7000,Petrol,Manual,24,525000
2735,Maruti Wagon R,Maruti,Wagon R,7,87500,CNG,Manual,26.2,340000
2737,Maruti Baleno,Maruti,Baleno,3,17000,Petrol,Manual,21.4,625000
2739,Maruti Wagon R,Maruti,Wagon R,5,30000,Petrol,Automatic,20.51,425000
2740,Maruti Celerio,Maruti,Celerio,2,19000,CNG,Manual,30.47,529000
2741,Hyundai Grand,Hyundai,Grand,6,13000,Petrol,Manual,18.9,480000
2742,Hyundai Creta,Hyundai,Creta,3,65411,Diesel,Manual,19.67,1360000
2743,Maruti Ciaz,Maruti,Ciaz,3,20286,Petrol,Manual,20.73,810000
2745,Maruti Vitara,Maruti,Vitara,4,50000,Diesel,Manual,24.3,800000
2746,Maruti Swift,Maruti,Swift,5,30000,Petrol,Manual,22,575000
2747,Hyundai i10,Hyundai,i10,8,27562,Petrol,Automatic,16.95,360000
2748,Land Rover Rover,Land Rover,Rover,6,40000,Diesel,Automatic,12.97,5000000
2750,Maruti Ertiga,Maruti,Ertiga,3,23206,Petrol,Manual,19.34,800000
2751,Maruti Alto,Maruti,Alto,4,33000,Petrol,Manual,24.7,330000
2752,Hyundai i20,Hyundai,i20,6,190000,Diesel,Manual,22.54,525000
2753,Maruti Ciaz,Maruti,Ciaz,5,53000,Petrol,Manual,20.73,635000
2754,Jeep Compass,Jeep,Compass,4,21356,Diesel,Manual,17.1,1645000
2755,Volkswagen Vento,Volkswagen,Vento,9,33500,Petrol,Manual,15.04,325000
2757,Hyundai i20,Hyundai,i20,8,80000,Petrol,Manual,18.5,400000
2759,Honda City,Honda,City,11,105000,Petrol,Automatic,16.8,375000
2760,Honda City,Honda,City,14,62683,Petrol,Automatic,16.4,225000
2762,Maruti Swift,Maruti,Swift,6,41000,Diesel,Manual,25.2,545000
2763,BMW 5,BMW,5,11,21000,Petrol,Automatic,10.8,1399000
2764,Volkswagen Vento,Volkswagen,Vento,11,106000,Diesel,Manual,20.54,300000
2765,Volkswagen Polo,Volkswagen,Polo,7,53000,Petrol,Automatic,17.21,535000
2766,Maruti Alto,Maruti,Alto,11,70000,Petrol,Manual,20.92,180000
2767,Hyundai i20,Hyundai,i20,9,40000,Diesel,Manual,21.9,435000
2768,Skoda Rapid,Skoda,Rapid,5,66000,Diesel,Automatic,21.66,750000
2769,Maruti Swift,Maruti,Swift,7,41305,Petrol,Manual,22,425000
2770,Honda City,Honda,City,7,54027,Diesel,Manual,26,545000
2771,Renault KWID,Renault,KWID,4,36000,Petrol,Automatic,24.04,411000
2772,Ford Endeavour,Ford,Endeavour,4,43000,Diesel,Automatic,10.91,2875000
2773,Skoda Octavia,Skoda,Octavia,4,50000,Petrol,Automatic,14.7,1600000
2776,Audi A6,Audi,A6,8,74000,Diesel,Automatic,17.68,1600000
2777,Maruti Swift Dzire,Maruti,Swift Dzire,13,82400,Diesel,Manual,19.3,255000
2778,Maruti Alto,Maruti,Alto,7,62485,Petrol,Manual,22.74,260000
2782,Maruti Ciaz,Maruti,Ciaz,5,59000,Diesel,Manual,26.21,710000
2783,Toyota Innova,Toyota,Innova,5,65000,Diesel,Manual,13.68,1700000
2784,Maruti Wagon R,Maruti,Wagon R,9,30000,Petrol,Manual,18.9,300000
2785,Maruti Wagon R,Maruti,Wagon R,8,57000,CNG,Manual,32.52,265000
2786,Toyota Glanza,Toyota,Glanza,2,9000,Petrol,Automatic,19.56,890000
2787,Maruti Swift,Maruti,Swift,6,20000,Petrol,Manual,20.4,450000
2788,Ford Figo,Ford,Figo,6,26000,Petrol,Manual,15.6,290000
2789,Honda WR-V,Honda,WR-V,4,27724,Petrol,Manual,17.5,750000
2790,Tata Nexon,Tata,Nexon,3,25000,Diesel,Manual,21.5,1000000
2791,Hyundai i20,Hyundai,i20,9,48000,Petrol,Manual,17,310000
2792,Hyundai i20,Hyundai,i20,6,55199,Petrol,Manual,18.6,545000
2793,Honda Amaze,Honda,Amaze,6,61058,Diesel,Manual,25.8,475000
2794,Toyota Innova,Toyota,Innova,4,60000,Diesel,Manual,13.68,1625000
2795,Honda City,Honda,City,7,36348,Petrol,Automatic,18,695000
2797,Renault KWID,Renault,KWID,3,15000,Petrol,Manual,25.17,331000
2799,Maruti Baleno,Maruti,Baleno,5,37072,Petrol,Manual,21.4,615000
2800,Hyundai i10,Hyundai,i10,13,45000,Petrol,Manual,19.81,210000
2804,BMW 3,BMW,3,10,51000,Diesel,Automatic,16.07,850000
2805,Mahindra Bolero,Mahindra,Bolero,14,120000,Diesel,Manual,13.6,250000
2806,Skoda Superb,Skoda,Superb,7,79000,Diesel,Automatic,17.2,975000
2808,Maruti Swift,Maruti,Swift,3,16000,Petrol,Manual,22,700000
2809,Honda Amaze,Honda,Amaze,8,121877,Diesel,Manual,24.7,425000
2810,Maruti Wagon R,Maruti,Wagon R,7,44000,Petrol,Manual,20.51,325000
2811,Toyota Fortuner,Toyota,Fortuner,4,60000,Diesel,Manual,14.24,2400000
2812,Maruti Wagon R,Maruti,Wagon R,9,80000,Petrol,Manual,18.9,275000
2813,Maruti Swift,Maruti,Swift,11,82000,Petrol,Manual,22,311000
2814,Hyundai Grand,Hyundai,Grand,5,28000,Petrol,Automatic,18.9,511000
2815,Honda City,Honda,City,6,23461,Petrol,Automatic,18,820000
2816,Honda Jazz,Honda,Jazz,4,19000,Petrol,Automatic,19,735000
2817,Skoda Rapid,Skoda,Rapid,7,62063,Petrol,Automatic,14.3,465000
2818,Maruti Wagon R,Maruti,Wagon R,6,33766,Petrol,Manual,20.51,372000
2819,Audi Q7,Audi,Q7,8,128000,Diesel,Automatic,12.07,1874000
2820,Maruti Swift Dzire,Maruti,Swift Dzire,10,95398,Diesel,Manual,19.3,400000
2821,Volkswagen Vento,Volkswagen,Vento,9,71000,Petrol,Manual,15.04,425000
2822,Honda City,Honda,City,6,51000,Petrol,Manual,17.4,625000
2824,Tata Nexon,Tata,Nexon,3,50000,Diesel,Manual,21.5,725000
2825,Maruti Celerio,Maruti,Celerio,7,91000,CNG,Manual,31.79,310000
2826,Maruti Eeco,Maruti,Eeco,7,161209,Petrol,Manual,15.37,250000
2827,Maruti Ciaz,Maruti,Ciaz,5,33000,Petrol,Automatic,19.12,725000
2828,Hyundai i20,Hyundai,i20,4,10000,Petrol,Manual,18.6,700000
2829,Maruti Alto,Maruti,Alto,10,50000,Petrol,Manual,19.7,185000
2830,Honda Jazz,Honda,Jazz,4,32714,Petrol,Manual,18.7,650000
2831,Tata Tiago,Tata,Tiago,2,10000,Petrol,Manual,23.84,550000
2832,Mahindra Bolero,Mahindra,Bolero,5,80000,Diesel,Manual,15.96,630000
2834,Volkswagen Vento,Volkswagen,Vento,10,45000,Petrol,Manual,15.04,335000
2835,Audi A4,Audi,A4,7,67700,Diesel,Automatic,16.55,1550000
2836,Maruti Ertiga,Maruti,Ertiga,4,53393,CNG,Manual,17.5,800000
2837,Maruti Swift Dzire,Maruti,Swift Dzire,10,75220,Diesel,Manual,19.3,390000
2838,Toyota Innova,Toyota,Innova,13,142000,Diesel,Manual,12.8,490000
2839,Ford Ecosport,Ford,Ecosport,5,56000,Diesel,Manual,23,765000
2840,Maruti Swift,Maruti,Swift,8,97000,Petrol,Manual,18.6,400000
2841,Maruti Swift,Maruti,Swift,6,40200,Diesel,Manual,25.2,498000
2842,Datsun GO,Datsun,GO,5,29823,Petrol,Manual,20.63,295000
2843,BMW 3,BMW,3,6,65000,Diesel,Automatic,19.59,1825000
2844,Maruti Wagon R,Maruti,Wagon R,10,48000,Petrol,Manual,21.79,245000
2845,Audi A4,Audi,A4,9,85250,Diesel,Automatic,16.55,1300000
2846,Honda City,Honda,City,6,42000,Petrol,Manual,17.8,615000
2847,Maruti Swift Dzire,Maruti,Swift Dzire,9,58000,Petrol,Manual,19.1,430000
2848,Maruti Ignis,Maruti,Ignis,2,9343,Petrol,Automatic,20.89,600000
2849,Mahindra KUV,Mahindra,KUV,4,70000,Petrol,Manual,18.15,350000
2850,Maruti Wagon R,Maruti,Wagon R,5,22000,CNG,Manual,26.6,415000
2851,Volkswagen Vento,Volkswagen,Vento,7,95000,Diesel,Manual,20.34,550000
2852,Honda City,Honda,City,2,25000,Petrol,Automatic,18,1400000
2853,Maruti Vitara,Maruti,Vitara,3,66470,Diesel,Manual,24.3,900000
2854,Hyundai Creta,Hyundai,Creta,5,27700,Petrol,Manual,15.29,820000
2856,Skoda Octavia,Skoda,Octavia,4,40000,Petrol,Automatic,15.1,1500000
2857,BMW 3,BMW,3,6,40000,Diesel,Automatic,21.76,2800000
2858,Volkswagen Vento,Volkswagen,Vento,7,71000,Diesel,Manual,22.27,510000
2859,Mahindra Bolero,Mahindra,Bolero,9,100000,Diesel,Manual,15.96,550000
2860,Tata Tiago,Tata,Tiago,5,80000,Petrol,Manual,23.84,370000
2862,Hyundai i10,Hyundai,i10,7,61696,Petrol,Manual,19.81,335000
2863,Mahindra XUV500,Mahindra,XUV500,8,60000,Diesel,Manual,15.1,600000
2864,Mercedes-Benz CLS,Mercedes-Benz,CLS,10,103000,Diesel,Automatic,19.4,700000
2865,Maruti Swift,Maruti,Swift,3,35000,Petrol,Automatic,21.21,600000
2866,Hyundai i20,Hyundai,i20,5,85000,Diesel,Manual,22.54,550000
2867,Maruti Ertiga,Maruti,Ertiga,6,42895,CNG,Manual,17.5,690000
2868,Maruti Alto,Maruti,Alto,5,9223,Petrol,Manual,22.74,300000
2870,Hyundai Verna,Hyundai,Verna,4,45910,Diesel,Manual,23.9,925000
2871,Hyundai i20,Hyundai,i20,2,8405,Petrol,Manual,18.6,590000
2872,Hyundai Creta,Hyundai,Creta,4,51050,Diesel,Manual,19.67,1050000
2873,Tata Nexon,Tata,Nexon,4,17000,Petrol,Manual,17,690000
2875,Volkswagen Vento,Volkswagen,Vento,7,59000,Petrol,Manual,15.04,465000
2876,Toyota Innova,Toyota,Innova,4,100000,Diesel,Automatic,11.36,1575000
2877,Skoda Rapid,Skoda,Rapid,4,28000,Petrol,Automatic,14.84,825000
2878,MG Hector,MG,Hector,2,8500,Petrol,Automatic,13.96,1855000
2879,Hyundai Grand,Hyundai,Grand,5,13000,Petrol,Manual,18.9,455000
2880,Ford Aspire,Ford,Aspire,3,5000,Petrol,Manual,18.16,680000
2881,Toyota Innova,Toyota,Innova,9,130000,Diesel,Manual,12.99,700000
2882,Honda City,Honda,City,6,29000,Petrol,Manual,16.8,524000
2883,Volkswagen Polo,Volkswagen,Polo,3,11000,Diesel,Manual,21.49,875000
2885,Hyundai Grand,Hyundai,Grand,5,198000,Petrol,Manual,18.9,410000
2886,Renault KWID,Renault,KWID,4,35000,Petrol,Automatic,24.04,349000
2888,Honda City,Honda,City,5,5730,Petrol,Manual,17.4,745000
2889,Maruti Swift Dzire,Maruti,Swift Dzire,9,14000,Diesel,Manual,28.4,450000
2890,Maruti Eeco,Maruti,Eeco,2,50000,Petrol,Manual,15.37,380000
2891,Maruti Swift Dzire,Maruti,Swift Dzire,3,50000,Diesel,Manual,28.4,675000
2892,Honda City,Honda,City,5,89682,Petrol,Automatic,18,701000
2895,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,100000,Petrol,Manual,12.3,950000
2897,Skoda Superb,Skoda,Superb,9,160000,Diesel,Automatic,17.2,1050000
2898,Maruti Alto,Maruti,Alto,4,27000,Petrol,Manual,24.7,290000
2899,Honda City,Honda,City,6,67584,Petrol,Manual,17.4,651000
2900,Hyundai Verna,Hyundai,Verna,7,56200,Petrol,Manual,17.1,691000
2901,Volkswagen Vento,Volkswagen,Vento,9,19519,Petrol,Manual,15.04,347000
2902,Hyundai Verna,Hyundai,Verna,2,10000,Petrol,Manual,17,999000
2903,Maruti Wagon R,Maruti,Wagon R,9,62000,CNG,Manual,33.54,340000
2904,Porsche Macan,Porsche,Macan,4,30350,Petrol,Automatic,13.6,5995000
2905,Maruti Wagon R,Maruti,Wagon R,7,27066,Petrol,Manual,21.79,325000
2906,Maruti Alto,Maruti,Alto,3,20000,Petrol,Manual,23.95,375000
2907,Audi A6,Audi,A6,9,64000,Diesel,Automatic,17.68,1650000
2908,Volkswagen Polo,Volkswagen,Polo,6,37000,Petrol,Automatic,17.21,575000
2909,Volkswagen Vento,Volkswagen,Vento,4,20000,Diesel,Manual,20.64,950000
2911,Hyundai i10,Hyundai,i10,9,30448,Petrol,Manual,20.36,288000
2912,Volkswagen Polo,Volkswagen,Polo,7,27363,Petrol,Automatic,17.21,618000
2913,Maruti Ertiga,Maruti,Ertiga,4,54688,CNG,Manual,17.5,785000
2915,Hyundai i20,Hyundai,i20,6,35000,Petrol,Manual,17.19,575000
2916,Volkswagen Polo,Volkswagen,Polo,5,54162,Diesel,Manual,20.14,575000
2917,Maruti Swift,Maruti,Swift,8,100000,Diesel,Manual,22.9,350000
2918,Maruti Alto,Maruti,Alto,6,90145,Petrol,Manual,22.74,290000
2919,Maruti Alto,Maruti,Alto,10,70000,Petrol,Manual,20.92,180000
2920,Maruti Swift,Maruti,Swift,10,225000,Diesel,Manual,22.9,325000
2921,Toyota Camry,Toyota,Camry,7,60000,Petrol,Automatic,19.16,1190000
2923,Renault KWID,Renault,KWID,3,15300,Petrol,Manual,23.01,411000
2926,BMW 5,BMW,5,8,35000,Diesel,Automatic,18.12,1750000
2928,Hyundai Elantra,Hyundai,Elantra,5,29000,Diesel,Automatic,19.5,1351000
2929,Maruti Ciaz,Maruti,Ciaz,6,78000,Diesel,Manual,26.21,575000
2931,Honda City,Honda,City,7,63351,Diesel,Manual,26,579000
2932,Datsun GO,Datsun,GO,5,50000,Petrol,Manual,19.44,350000
2935,Honda Jazz,Honda,Jazz,6,41000,Petrol,Automatic,19,615000
2936,Hyundai Grand,Hyundai,Grand,4,29000,Petrol,Manual,18.9,521000
2937,Hyundai Verna,Hyundai,Verna,9,67000,Diesel,Manual,22.32,535000
2941,Renault KWID,Renault,KWID,4,11000,Petrol,Automatic,24.04,400000
2942,Mahindra KUV,Mahindra,KUV,4,42000,Petrol,Manual,18.15,475000
2943,Hyundai i20,Hyundai,i20,7,46500,Petrol,Manual,18.5,425000
2945,Maruti Wagon R,Maruti,Wagon R,8,40200,Petrol,Manual,18.9,325000
2946,Ford Ecosport,Ford,Ecosport,4,94500,Diesel,Manual,21.7,775000
2947,Hyundai i20,Hyundai,i20,8,26000,Petrol,Manual,18.5,355000
2948,Maruti Wagon R,Maruti,Wagon R,7,135975,CNG,Manual,33.54,295000
2949,Hyundai Grand,Hyundai,Grand,4,21000,Petrol,Manual,18.9,550000
2950,Honda Amaze,Honda,Amaze,6,44000,Diesel,Manual,25.8,600000
2951,Hyundai i20,Hyundai,i20,6,85000,Diesel,Manual,21.27,630000
2952,Maruti Wagon R,Maruti,Wagon R,5,64000,Petrol,Manual,20.52,339000
2953,Honda City,Honda,City,4,54000,Petrol,Automatic,18,845000
2955,Toyota Innova,Toyota,Innova,8,121000,Diesel,Manual,12.8,895000
2956,Maruti Eeco,Maruti,Eeco,2,46000,CNG,Manual,21.94,475000
2958,Maruti Alto,Maruti,Alto,10,72000,Petrol,Manual,19.7,185000
2959,BMW X4,BMW,X4,2,7099,Diesel,Automatic,14.71,6500000
2960,Mahindra Scorpio,Mahindra,Scorpio,4,35000,Diesel,Automatic,15.4,1135000
2961,Volkswagen Vento,Volkswagen,Vento,8,50000,Diesel,Manual,20.54,475000
2962,Honda WR-V,Honda,WR-V,4,44500,Petrol,Manual,17.5,640000
2963,Maruti Eeco,Maruti,Eeco,4,73630,CNG,Manual,15.1,395000
2964,BMW X1,BMW,X1,8,180000,Diesel,Automatic,19.62,945000
2965,Maruti Swift Dzire,Maruti,Swift Dzire,8,47500,Diesel,Manual,23.4,625000
2968,Land Rover Rover,Land Rover,Rover,10,78000,Diesel,Automatic,11.49,3400000
2969,Honda City,Honda,City,7,66852,Diesel,Manual,25.1,625000
2970,Honda City,Honda,City,5,47592,Petrol,Automatic,18,845000
2971,Jeep Compass,Jeep,Compass,4,17485,Petrol,Automatic,16,1512000
2972,Hyundai Creta,Hyundai,Creta,4,49000,Petrol,Automatic,13,1095000
2973,Hyundai i20,Hyundai,i20,9,36000,Petrol,Manual,18.5,350000
2974,Toyota Innova,Toyota,Innova,3,27000,Diesel,Automatic,11.36,1845000
2975,Hyundai Elantra,Hyundai,Elantra,3,34000,Petrol,Automatic,14.62,1375000
2976,Toyota Innova,Toyota,Innova,5,125000,Diesel,Manual,13.68,1665000
2978,Toyota Innova,Toyota,Innova,3,20000,Diesel,Manual,13.68,1600000
2979,Maruti Celerio,Maruti,Celerio,4,22000,Petrol,Automatic,23.1,475000
2980,Maruti Swift,Maruti,Swift,6,38000,Petrol,Manual,22,485000
2981,Hyundai Grand,Hyundai,Grand,6,25000,Petrol,Manual,18.9,475000
2982,Maruti Swift,Maruti,Swift,8,195000,Diesel,Manual,22.9,410000
2983,Maruti Baleno,Maruti,Baleno,4,22000,Petrol,Manual,21.01,789000
2984,Maruti Ignis,Maruti,Ignis,4,33000,Petrol,Automatic,20.89,575000
2985,Maruti Ciaz,Maruti,Ciaz,2,5000,Petrol,Manual,21.56,830000
2986,Maruti Swift Dzire,Maruti,Swift Dzire,3,25000,Diesel,Automatic,28.4,870000
2987,Ford Endeavour,Ford,Endeavour,4,40700,Diesel,Automatic,10.91,2850000
2988,Mahindra Scorpio,Mahindra,Scorpio,4,35373,Diesel,Manual,15.4,975000
2989,Hyundai Grand,Hyundai,Grand,7,56229,Petrol,Manual,18.9,450000
2990,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,40000,Diesel,Automatic,19.71,2850000
2991,Hyundai Grand,Hyundai,Grand,7,71000,Diesel,Manual,24,400000
2992,Maruti Wagon R,Maruti,Wagon R,9,63000,CNG,Manual,26.2,295000
2993,Mahindra Bolero,Mahindra,Bolero,5,120000,Diesel,Manual,15.96,560000
2994,Tata Tiago,Tata,Tiago,5,90000,Petrol,Manual,23.84,400000
2995,Maruti Swift,Maruti,Swift,9,100000,Diesel,Manual,28.4,450000
2996,Maruti Eeco,Maruti,Eeco,7,46311,CNG,Manual,21.94,349000
2997,BMW 5,BMW,5,6,55121,Diesel,Automatic,18.48,2111000
2998,Toyota Fortuner,Toyota,Fortuner,8,168000,Diesel,Automatic,12.55,1350000
2999,Maruti Wagon R,Maruti,Wagon R,8,40000,Petrol,Manual,18.9,320000
3001,Renault KWID,Renault,KWID,4,18000,Petrol,Manual,23.01,315000
3002,Hyundai Santro,Hyundai,Santro,11,60000,Petrol,Manual,17.92,175000
3003,Maruti Swift Dzire,Maruti,Swift Dzire,2,22000,Diesel,Automatic,28.4,900000
3004,Maruti Wagon R,Maruti,Wagon R,7,27000,Petrol,Manual,21.5,370000
3005,Toyota Innova,Toyota,Innova,10,118000,Diesel,Manual,12.8,721000
3006,Maruti Ertiga,Maruti,Ertiga,7,51000,Petrol,Manual,16.02,599000
3007,BMW 3,BMW,3,5,43000,Diesel,Automatic,19.59,2250000
3008,Ford Figo,Ford,Figo,10,44000,Petrol,Manual,15.6,251000
3009,Ford Figo,Ford,Figo,11,90000,Petrol,Manual,15.6,200000
3010,Honda City,Honda,City,8,61000,Petrol,Manual,17,425000
3013,Hyundai Grand,Hyundai,Grand,7,47985,Diesel,Manual,24,521000
3015,Hyundai i20,Hyundai,i20,8,167200,Diesel,Manual,21.27,380000
3017,Tata Tiago,Tata,Tiago,3,9000,Petrol,Automatic,23.84,550000
3018,Toyota Innova,Toyota,Innova,7,34000,Diesel,Manual,12.99,1195000
3019,Maruti Wagon R,Maruti,Wagon R,8,63000,CNG,Manual,33.54,351000
3020,Maruti Swift,Maruti,Swift,4,58832,Diesel,Manual,25.2,675000
